/app/Repos/pandas/scripts/bench_join.py,41,49,do_outer_join,None,[a:Any;b:Any;av:Any;bv:Any],/app/Repos/pandas/scripts/bench_join.py,49,56,do_inner_join,None,[a:Any;b:Any;av:Any;bv:Any],76
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,2571,2579,test_basics_nanos,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,2579,2643,test_unit,None,[self:Any],45,74
/app/Repos/pandas/pandas/tests/test_strings.py,294,323,test_lower_upper,None,[self:Any],/app/Repos/pandas/pandas/tests/test_strings.py,614,676,test_pad,None,[self:Any],15,73
/app/Repos/pandas/pandas/tseries/tests/test_tslib.py,253,261,test_period_ordinal_start_values,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_tslib.py,261,268,test_period_ordinal_week,None,[self:Any],19,74
/app/Repos/pandas/pandas/computation/pytables.py,34,41,__new__,None,[cls:Any;name:Any;env:Any;side:Any;encoding:Any],/app/Repos/pandas/pandas/computation/ops.py,57,64,__new__,None,[cls:Any;name:Any;env:Any;side:Any;encoding:Any],83
/app/Repos/pandas/pandas/core/groupby.py,1897,1914,_iterate_slices,None,[self:Any],/app/Repos/pandas/pandas/core/groupby.py,2594,2611,_iterate_slices,None,[self:Any],71
/app/Repos/pandas/pandas/tests/test_strings.py,803,818,test_strip_lstrip_rstrip,None,[self:Any],/app/Repos/pandas/pandas/tests/test_strings.py,844,861,test_strip_lstrip_rstrip_unicode,None,[self:Any],33,98
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,391,407,test_series_pad_backfill_limit,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,441,459,test_frame_fillna_limit,None,[self:Any],16,85
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,407,425,test_series_fillna_limit,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,441,459,test_frame_fillna_limit,None,[self:Any],25,85
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,425,441,test_frame_pad_backfill_limit,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,441,459,test_frame_fillna_limit,None,[self:Any],82
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,1218,1260,test_at_time,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_resample.py,867,875,test_resample_5minute,None,[self:Any],19,70
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,560,568,test_frame_ctor_datetime64_column,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,568,576,test_frame_add_datetime64_column,None,[self:Any],16,75
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,1290,1350,test_between_time,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_resample.py,867,875,test_resample_5minute,None,[self:Any],11,70
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1936,1954,test_align_series,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_resample.py,867,875,test_resample_5minute,None,[self:Any],19,70
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,1290,1350,test_between_time,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,1350,1410,test_between_time_frame,None,[self:Any],88
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,2841,2862,test_partial_slice,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,2862,2871,test_partial_slice_daily,None,[self:Any],28,80
/app/Repos/pandas/pandas/tseries/tests/test_tslib.py,91,120,test_parsing_valid_dates,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_tslib.py,120,130,test_number_looking_strings_not_into_datetime,None,[self:Any],19,72
/app/Repos/pandas/pandas/core/groupby.py,94,113,_groupby_function,None,[name:Any;alias:Any;npfunc:Any;numeric_only:Any;_convert:Any],/app/Repos/pandas/pandas/core/groupby.py,96,107,f,None,[self:Any],100
/app/Repos/pandas/pandas/tseries/tests/test_period.py,787,834,test_conv_business,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,911,964,test_conv_hourly,None,[self:Any],18,70
/app/Repos/pandas/pandas/io/parsers.py,283,410,_make_parser_function,None,[name:Any;sep:Any],/app/Repos/pandas/pandas/io/parsers.py,285,406,parser_f,None,[filepath_or_buffer:Any;sep:Any;dialect:Any;compression:Any;doublequote:Any;escapechar:Any;quotechar:Any;quoting:Any;skipinitialspace:Any;lineterminator:Any;header:Any;index_col:Any;names:Any;prefix:Any;skiprows:Any;skipfooter:Any;skip_footer:Any;na_values:Any;na_fvalues:Any;true_values:Any;false_values:Any;delimiter:Any;converters:Any;dtype:Any;usecols:Any;engine:Any;delim_whitespace:Any;as_recarray:Any;na_filter:Any;compact_ints:Any;use_unsigned:Any;low_memory:Any;buffer_lines:Any;warn_bad_lines:Any;error_bad_lines:Any;keep_default_na:Any;thousands:Any;comment:Any;decimal:Any;parse_dates:Any;keep_date_col:Any;dayfirst:Any;date_parser:Any;memory_map:Any;nrows:Any;iterator:Any;chunksize:Any;verbose:Any;encoding:Any;squeeze:Any;mangle_dupe_cols:Any;tupleize_cols:Any],100
/app/Repos/pandas/pandas/tseries/tests/test_period.py,834,911,test_conv_daily,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,911,964,test_conv_hourly,None,[self:Any],16,71
/app/Repos/pandas/pandas/tseries/offsets.py,136,172,__repr__,None,[self:Any],/app/Repos/pandas/pandas/tseries/offsets.py,309,333,__repr__,None,[self:Any],72
/app/Repos/pandas/pandas/io/parsers.py,820,850,_get_complex_date_index,None,[self:Any;data:Any;col_names:Any],/app/Repos/pandas/pandas/io/parsers.py,821,833,_get_name,None,[icol:Any],100
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1282,1325,test_to_timestamp,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1335,1343,test_to_timestamp_preserve_name,None,[self:Any],21,81
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,56,65,setUp,None,[self:Any],/app/Repos/pandas/pandas/stats/tests/common.py,96,135,createData2,None,[self:Any],41,72
/app/Repos/pandas/pandas/tseries/offsets.py,1204,1250,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1268,1276,_decrement,None,[date:Any],40,80
/app/Repos/pandas/pandas/tseries/offsets.py,1221,1228,_decrement,None,[date:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1268,1276,_decrement,None,[date:Any],37,75
/app/Repos/pandas/pandas/tseries/offsets.py,1260,1297,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1268,1276,_decrement,None,[date:Any],100
/app/Repos/pandas/pandas/tseries/offsets.py,1261,1268,_increment,None,[date:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1268,1276,_decrement,None,[date:Any],73
/app/Repos/pandas/pandas/tseries/offsets.py,1205,1221,_increment,None,[date:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1268,1276,_decrement,None,[date:Any],18,77
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1909,1918,test_joins,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1918,1925,test_join_self,None,[self:Any],43,85
/app/Repos/pandas/pandas/io/parsers.py,1110,1117,_filter_usecols,None,[self:Any;names:Any],/app/Repos/pandas/pandas/io/parsers.py,1475,1587,_infer_columns,None,[self:Any],25,72
/app/Repos/pandas/pandas/tseries/offsets.py,1688,1701,__eq__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1704,1715,__ne__,None,[self:Any;other:Any],82
/app/Repos/pandas/pandas/tseries/offsets.py,179,193,__eq__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1704,1715,__ne__,None,[self:Any;other:Any],37,72
/app/Repos/pandas/pandas/tests/test_strings.py,921,953,test_more_contains,None,[self:Any],/app/Repos/pandas/pandas/tests/test_series.py,2921,2936,test_object_comparisons,None,[self:Any],26,84
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,2229,2234,setUp,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_resample.py,107,163,test_resample_basic_from_daily,None,[self:Any],50,83
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,2229,2234,setUp,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_resample.py,183,217,test_resample_loffset,None,[self:Any],45,83
/app/Repos/pandas/pandas/tseries/tests/test_period.py,911,964,test_conv_hourly,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,964,1017,test_conv_minutely,None,[self:Any],21,71
/app/Repos/pandas/pandas/tseries/offsets.py,270,285,freqstr,None,[self:Any],/app/Repos/pandas/pandas/tseries/offsets.py,333,350,freqstr,None,[self:Any],91
/app/Repos/pandas/pandas/tseries/offsets.py,552,565,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,576,585,apply,None,[self:Any;other:Any],21,92
/app/Repos/pandas/pandas/tseries/tests/test_period.py,631,678,test_conv_monthly,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,678,787,test_conv_weekly,None,[self:Any],16,76
/app/Repos/pandas/pandas/tseries/tests/test_period.py,964,1017,test_conv_minutely,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1017,1070,test_conv_secondly,None,[self:Any],24,72
/app/Repos/pandas/pandas/tseries/tests/test_timeseries.py,2183,2190,test_join_self,None,[self:Any],/app/Repos/pandas/pandas/tests/test_index.py,1103,1109,test_join_self,None,[self:Any],31,88
/app/Repos/pandas/pandas/tseries/offsets.py,231,240,rollback,None,[self:Any;dt:Any],/app/Repos/pandas/pandas/tseries/offsets.py,240,249,rollforward,None,[self:Any;dt:Any],81
/app/Repos/pandas/pandas/tseries/offsets.py,552,565,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,598,617,apply,None,[self:Any;other:Any],36,74
/app/Repos/pandas/pandas/tseries/offsets.py,576,585,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,598,617,apply,None,[self:Any;other:Any],21,88
/app/Repos/pandas/pandas/tseries/offsets.py,300,309,__init__,None,[self:Any;n:Any;**kwds:Any],/app/Repos/pandas/pandas/tseries/offsets.py,453,475,__init__,None,[self:Any;n:Any;**kwds:Any],81
/app/Repos/pandas/pandas/tseries/offsets.py,576,585,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1056,1073,apply,None,[self:Any;other:Any],13,85
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1282,1325,test_to_timestamp,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1406,1471,test_frame_to_time_stamp,None,[self:Any],44,75
/app/Repos/pandas/pandas/tseries/offsets.py,953,976,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1056,1073,apply,None,[self:Any;other:Any],55,91
/app/Repos/pandas/pandas/tseries/offsets.py,1007,1037,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1056,1073,apply,None,[self:Any;other:Any],26,76
/app/Repos/pandas/pandas/tseries/offsets.py,576,585,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1173,1199,apply,None,[self:Any;other:Any],13,74
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1841,1848,test_to_period_quarterlyish,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1848,1855,test_to_period_annualish,None,[self:Any],63,80
/app/Repos/pandas/pandas/io/parsers.py,1016,1041,_set_noconvert_columns,None,[self:Any],/app/Repos/pandas/pandas/io/parsers.py,1313,1341,_set_no_thousands_columns,None,[self:Any],66,85
/app/Repos/pandas/pandas/tseries/offsets.py,1136,1167,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1173,1199,apply,None,[self:Any;other:Any],59,87
/app/Repos/pandas/pandas/tseries/offsets.py,1204,1250,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1221,1228,_decrement,None,[date:Any],100
/app/Repos/pandas/pandas/tseries/offsets.py,1205,1221,_increment,None,[date:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1221,1228,_decrement,None,[date:Any],65,94
/app/Repos/pandas/pandas/tseries/offsets.py,179,193,__eq__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1688,1701,__eq__,None,[self:Any;other:Any],41,75
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1490,1570,test_constructor,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,2000,2033,test_fields,None,[self:Any],25,70
/app/Repos/pandas/pandas/computation/pytables.py,419,444,visit_Attribute,None,[self:Any;node:Any;**kwargs:Any],/app/Repos/pandas/pandas/computation/expr.py,628,647,visit_Attribute,None,[self:Any;node:Any;**kwargs:Any],55,82
/app/Repos/pandas/pandas/tseries/offsets.py,665,677,__init__,None,[self:Any;n:Any;**kwds:Any],/app/Repos/pandas/pandas/tseries/offsets.py,764,781,__init__,None,[self:Any;n:Any;**kwds:Any],44,76
/app/Repos/pandas/pandas/tseries/offsets.py,665,677,__init__,None,[self:Any;n:Any;**kwds:Any],/app/Repos/pandas/pandas/tseries/offsets.py,847,860,__init__,None,[self:Any;n:Any;**kwds:Any],56,86
/app/Repos/pandas/pandas/tseries/offsets.py,764,781,__init__,None,[self:Any;n:Any;**kwds:Any],/app/Repos/pandas/pandas/tseries/offsets.py,847,860,__init__,None,[self:Any;n:Any;**kwds:Any],78
/app/Repos/pandas/pandas/tseries/offsets.py,576,585,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,953,976,apply,None,[self:Any;other:Any],26,88
/app/Repos/pandas/pandas/tseries/offsets.py,598,617,apply,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/offsets.py,953,976,apply,None,[self:Any;other:Any],60,88
/app/Repos/pandas/pandas/tseries/offsets.py,96,104,__init__,None,[self:Any;n:Any;**kwds:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1343,1365,__init__,None,[self:Any;n:Any;**kwds:Any],18,73
/app/Repos/pandas/pandas/tseries/offsets.py,847,860,__init__,None,[self:Any;n:Any;**kwds:Any],/app/Repos/pandas/pandas/tseries/offsets.py,1343,1365,__init__,None,[self:Any;n:Any;**kwds:Any],34,75
/app/Repos/pandas/pandas/io/parsers.py,1864,1890,_make_date_converter,None,[date_parser:Any;dayfirst:Any],/app/Repos/pandas/pandas/io/parsers.py,1865,1887,converter,None,[*date_cols:Any],100
/app/Repos/pandas/pandas/tests/test_graphics.py,313,321,test_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,329,337,test_partially_invalid_plot_data,None,[self:Any],66,88
/app/Repos/pandas/pandas/tests/test_graphics.py,155,165,test_bar_log,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,598,611,test_bar_log_subplots,None,[self:Any],51,97
/app/Repos/pandas/pandas/tests/test_graphics.py,762,772,test_andrews_curves,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,772,796,test_parallel_coordinates,None,[self:Any],52,89
/app/Repos/pandas/pandas/tests/test_graphics.py,925,932,test_all_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,932,941,test_partially_invalid_plot_data,None,[self:Any],61,88
/app/Repos/pandas/pandas/tests/test_graphics.py,313,321,test_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,932,941,test_partially_invalid_plot_data,None,[self:Any],28,76
/app/Repos/pandas/pandas/tests/test_graphics.py,329,337,test_partially_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,932,941,test_partially_invalid_plot_data,None,[self:Any],26,74
/app/Repos/pandas/pandas/tests/test_graphics.py,1062,1079,test_axis_share_x,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1079,1095,test_axis_share_y,None,[self:Any],66,91
/app/Repos/pandas/pandas/stats/tests/test_moments.py,130,143,test_cmov_window_frame,None,[self:Any],/app/Repos/pandas/pandas/stats/tests/test_moments.py,176,195,test_cmov_window_special,None,[self:Any],32,82
/app/Repos/pandas/pandas/stats/tests/test_moments.py,160,176,test_cmov_window_regular,None,[self:Any],/app/Repos/pandas/pandas/stats/tests/test_moments.py,176,195,test_cmov_window_special,None,[self:Any],46,83
/app/Repos/pandas/pandas/stats/tests/test_moments.py,428,488,_check_structures,None,[self:Any;func:Any;static_comp:Any;has_min_periods:Any;has_time_rule:Any;has_center:Any;fill_value:Any],/app/Repos/pandas/pandas/stats/tests/test_moments.py,575,582,_check_ew_structures,None,[self:Any;func:Any],23,80
/app/Repos/pandas/pandas/util/testing.py,434,454,assert_series_equal,None,[left:Any;right:Any;check_dtype:Any;check_index_type:Any;check_series_type:Any;check_less_precise:Any],/app/Repos/pandas/pandas/util/testing.py,454,508,assert_frame_equal,None,[left:Any;right:Any;check_dtype:Any;check_index_type:Any;check_column_type:Any;check_frame_type:Any;check_less_precise:Any;check_names:Any;by_blocks:Any],32,77
/app/Repos/pandas/pandas/util/testing.py,665,671,makePanel,None,[nper:Any],/app/Repos/pandas/pandas/util/testing.py,671,677,makePeriodPanel,None,[nper:Any],69,92
/app/Repos/pandas/pandas/stats/tests/test_moments.py,643,666,test_flex_binary_frame,None,[self:Any],/app/Repos/pandas/pandas/stats/tests/test_moments.py,644,662,_check,None,[method:Any],100
/app/Repos/pandas/pandas/sparse/tests/test_list.py,41,51,test_append_na,None,[self:Any],/app/Repos/pandas/pandas/sparse/tests/test_list.py,61,79,test_consolidate,None,[self:Any],35,81
/app/Repos/pandas/pandas/io/parsers.py,1954,1973,_try_convert_dates,None,[parser:Any;colspec:Any;data_dict:Any;columns:Any],/app/Repos/pandas/pandas/io/parsers.py,2098,2109,_get_col_names,None,[colspec:Any;columns:Any],64,96
/app/Repos/pandas/pandas/tests/test_msgpack/test_pack.py,32,44,testPackUnicode,None,[self:Any],/app/Repos/pandas/pandas/tests/test_msgpack/test_pack.py,44,55,testPackUTF32,None,[self:Any],24,78
/app/Repos/pandas/pandas/io/tests/test_pytables.py,1675,1757,test_append_misc,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_pytables.py,1699,1706,check,None,[obj:Any;comparator:Any],100
/app/Repos/pandas/pandas/tests/test_msgpack/test_pack.py,87,100,testArraySize,None,[self:Any;sizes:Any],/app/Repos/pandas/pandas/tests/test_msgpack/test_pack.py,100,115,test_manualreset,None,[self:Any;sizes:Any],36,80
/app/Repos/pandas/pandas/tests/test_graphics.py,201,214,test_hist_layout,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,214,235,test_hist_layout_with_by,None,[self:Any],54,82
/app/Repos/pandas/pandas/tests/test_graphics.py,64,74,test_plot_figsize_and_title,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,421,452,test_plot_xy,None,[self:Any],61,91
/app/Repos/pandas/pandas/tests/test_graphics.py,313,321,test_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,321,329,test_valid_object_plot,None,[self:Any],28,72
/app/Repos/pandas/pandas/tests/test_graphics.py,571,578,test_bar_stacked_center,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,578,584,test_bar_center,None,[self:Any],80
/app/Repos/pandas/pandas/tests/test_graphics.py,155,165,test_bar_log,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,584,598,test_bar_log_no_subplots,None,[self:Any],22,74
/app/Repos/pandas/pandas/tests/test_graphics.py,214,235,test_hist_layout_with_by,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,254,263,test_hist_by_no_extra_plots,None,[self:Any],29,75
/app/Repos/pandas/pandas/tests/test_graphics.py,313,321,test_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,925,932,test_all_invalid_plot_data,None,[self:Any],28,76
/app/Repos/pandas/pandas/tests/test_graphics.py,329,337,test_partially_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,925,932,test_all_invalid_plot_data,None,[self:Any],28,76
