/app/Repos/pandas/scripts/json_manip.py,176,239,denorm,None,[queries:Any;iterable_of_things:Any;default:Any],/app/Repos/pandas/scripts/json_manip.py,204,236,_denorm,None,[queries:Any;thing:Any],100
/app/Repos/pandas/pandas/sparse/panel.py,454,471,major_xs,None,[self:Any;key:Any],/app/Repos/pandas/pandas/sparse/panel.py,471,493,minor_xs,None,[self:Any;key:Any],21,81
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1137,1146,test_constructor_arrays_negative_year,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1325,1335,test_to_timestamp_quarterly_bug,None,[self:Any],58,72
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1282,1325,test_to_timestamp,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1335,1343,test_to_timestamp_preserve_name,None,[self:Any],21,81
/app/Repos/pandas/pandas/tests/test_generic.py,597,610,test_interp_multiIndex,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,610,616,test_interp_nonmono_raise,None,[self:Any],16,72
/app/Repos/pandas/pandas/tseries/tests/test_period.py,964,1017,test_conv_minutely,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1017,1070,test_conv_secondly,None,[self:Any],24,72
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1909,1918,test_joins,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1918,1925,test_join_self,None,[self:Any],45,84
/app/Repos/pandas/pandas/tests/test_generic.py,362,367,test_rename_mi,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,627,632,test_rename_mi,None,[self:Any],55,87
/app/Repos/pandas/pandas/tests/test_generic.py,367,392,test_get_numeric_data_preserve_dtype,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,645,653,test_get_numeric_data_preserve_dtype,None,[self:Any],25,70
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1163,1184,test_constructor_fromarraylike,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1208,1215,test_comp_period,None,[self:Any],20,70
/app/Repos/pandas/pandas/tests/test_generic.py,653,667,test_interp_basic,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,667,673,test_interp_bad_method,None,[self:Any],65,78
/app/Repos/pandas/pandas/tests/test_generic.py,509,515,test_interpolate_non_ts,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,580,586,test_interp_limit,None,[self:Any],44,72
/app/Repos/pandas/pandas/tests/test_generic.py,667,673,test_interp_bad_method,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,686,692,test_interp_nan_idx,None,[self:Any],24,72
/app/Repos/pandas/pandas/tests/test_graphics.py,209,222,test_hist_layout,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,222,243,test_hist_layout_with_by,None,[self:Any],54,82
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1490,1570,test_constructor,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1683,1760,test_period_index_unicode,None,[self:Any],64,77
/app/Repos/pandas/pandas/tseries/tests/test_period.py,834,911,test_conv_daily,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,911,964,test_conv_hourly,None,[self:Any],16,71
/app/Repos/pandas/pandas/tests/test_graphics.py,64,74,test_plot_figsize_and_title,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,433,464,test_plot_xy,None,[self:Any],61,91
/app/Repos/pandas/pandas/tseries/tests/test_period.py,911,964,test_conv_hourly,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,964,1017,test_conv_minutely,None,[self:Any],21,71
/app/Repos/pandas/pandas/tests/test_generic.py,610,616,test_interp_nonmono_raise,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,836,844,test_no_order,None,[self:Any],16,72
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1966,1983,test_union,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1983,2000,test_intersection,None,[self:Any],38,79
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1841,1848,test_to_period_quarterlyish,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1855,1862,test_to_period_monthish,None,[self:Any],63,80
/app/Repos/pandas/pandas/tests/test_graphics.py,222,243,test_hist_layout_with_by,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,262,271,test_hist_by_no_extra_plots,None,[self:Any],29,75
/app/Repos/pandas/pandas/tests/test_graphics.py,155,165,test_bar_log,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,596,610,test_bar_log_no_subplots,None,[self:Any],22,74
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1848,1855,test_to_period_annualish,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1855,1862,test_to_period_monthish,None,[self:Any],63,80
/app/Repos/pandas/pandas/tests/test_graphics.py,279,287,test_kde,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,287,296,test_kde_kwargs,None,[self:Any],28,96
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1936,1954,test_align_series,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1954,1966,test_align_frame,None,[self:Any],34,82
/app/Repos/pandas/pandas/tests/test_graphics.py,325,333,test_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,341,349,test_partially_invalid_plot_data,None,[self:Any],66,88
/app/Repos/pandas/pandas/tests/test_graphics.py,325,333,test_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,333,341,test_valid_object_plot,None,[self:Any],28,72
/app/Repos/pandas/pandas/tests/test_graphics.py,583,590,test_bar_stacked_center,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,590,596,test_bar_center,None,[self:Any],80
/app/Repos/pandas/pandas/tests/test_graphics.py,325,333,test_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,938,945,test_all_invalid_plot_data,None,[self:Any],28,76
/app/Repos/pandas/pandas/tests/test_graphics.py,775,785,test_andrews_curves,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,785,809,test_parallel_coordinates,None,[self:Any],52,89
/app/Repos/pandas/pandas/tests/test_graphics.py,341,349,test_partially_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,938,945,test_all_invalid_plot_data,None,[self:Any],28,76
/app/Repos/pandas/pandas/tests/test_graphics.py,938,945,test_all_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,945,954,test_partially_invalid_plot_data,None,[self:Any],61,88
/app/Repos/pandas/pandas/tests/test_graphics.py,325,333,test_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,945,954,test_partially_invalid_plot_data,None,[self:Any],28,76
/app/Repos/pandas/pandas/tests/test_graphics.py,855,913,test_line_colors,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,913,926,test_default_color_cycle,None,[self:Any],31,76
/app/Repos/pandas/pandas/tests/test_graphics.py,341,349,test_partially_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,945,954,test_partially_invalid_plot_data,None,[self:Any],26,74
/app/Repos/pandas/pandas/tests/test_graphics.py,1043,1049,test_series_plot_color_kwargs,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1049,1056,test_time_series_plot_color_kwargs,None,[self:Any],64,95
/app/Repos/pandas/pandas/tests/test_graphics.py,279,287,test_kde,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,645,657,test_kde,None,[self:Any],16,80
/app/Repos/pandas/pandas/tests/test_graphics.py,959,969,test_hexbin_basic,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,969,982,test_hexbin_with_c,None,[self:Any],74
/app/Repos/pandas/pandas/tests/test_graphics.py,959,969,test_hexbin_basic,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1005,1019,test_allow_cmap,None,[self:Any],69,86
/app/Repos/pandas/pandas/tseries/tests/test_plotting.py,912,951,_check_plot_works,None,[f:Any;freq:Any;series:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1213,1243,_check_plot_works,None,[f:Any;*args:Any;**kwargs:Any],15,75
/app/Repos/pandas/pandas/tests/test_graphics.py,969,982,test_hexbin_with_c,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1005,1019,test_allow_cmap,None,[self:Any],54,74
/app/Repos/pandas/pandas/tests/test_graphics.py,959,969,test_hexbin_basic,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,982,996,test_hexbin_cmap,None,[self:Any],69,86
/app/Repos/pandas/pandas/tests/test_config.py,139,152,test_get_option,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,152,172,test_set_option,None,[self:Any],84
/app/Repos/pandas/pandas/tests/test_graphics.py,969,982,test_hexbin_with_c,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,982,996,test_hexbin_cmap,None,[self:Any],54,78
/app/Repos/pandas/pandas/tests/test_graphics.py,1134,1151,test_axis_share_x,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1167,1183,test_axis_share_xy,None,[self:Any],74
/app/Repos/pandas/pandas/tests/test_graphics.py,1151,1167,test_axis_share_y,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1167,1183,test_axis_share_xy,None,[self:Any],71
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1282,1325,test_to_timestamp,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1406,1471,test_frame_to_time_stamp,None,[self:Any],44,75
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,249,256,test_onOffset,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,429,436,test_onOffset,None,[self:Any],54,92
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,301,325,test_apply_large_n,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,482,501,test_apply_large_n,None,[self:Any],71
/app/Repos/pandas/pandas/tests/test_reshape.py,64,87,test_custom_var_name,None,[self:Any],/app/Repos/pandas/pandas/tests/test_reshape.py,110,140,test_custom_var_and_value_name,None,[self:Any],40,84
/app/Repos/pandas/pandas/tests/test_reshape.py,87,110,test_custom_value_name,None,[self:Any],/app/Repos/pandas/pandas/tests/test_reshape.py,110,140,test_custom_var_and_value_name,None,[self:Any],25,84
/app/Repos/pandas/pandas/tests/test_reshape.py,52,64,test_value_vars,None,[self:Any],/app/Repos/pandas/pandas/tests/test_reshape.py,110,140,test_custom_var_and_value_name,None,[self:Any],37,79
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,231,249,test_roll_date_object,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,411,429,test_roll_date_object,None,[self:Any],86
/app/Repos/pandas/pandas/tests/test_graphics.py,222,243,test_hist_layout_with_by,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1108,1134,test_grouped_hist_layout,None,[self:Any],46,83
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,782,824,test_offset,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,844,882,test_offset,None,[self:Any],36,80
/app/Repos/pandas/pandas/tests/test_panelnd.py,26,40,test_4d_construction,None,[self:Any],/app/Repos/pandas/pandas/tests/test_panelnd.py,70,107,test_5d_construction,None,[self:Any],79
/app/Repos/pandas/pandas/tests/test_panelnd.py,40,54,test_4d_construction_alt,None,[self:Any],/app/Repos/pandas/pandas/tests/test_panelnd.py,70,107,test_5d_construction,None,[self:Any],64,92
/app/Repos/pandas/pandas/tests/test_panelnd.py,54,70,test_4d_construction_error,None,[self:Any],/app/Repos/pandas/pandas/tests/test_panelnd.py,70,107,test_5d_construction,None,[self:Any],40,80
/app/Repos/pandas/pandas/tests/test_graphics.py,982,996,test_hexbin_cmap,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1005,1019,test_allow_cmap,None,[self:Any],58,82
/app/Repos/pandas/pandas/tests/test_graphics.py,262,271,test_hist_by_no_extra_plots,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1108,1134,test_grouped_hist_layout,None,[self:Any],21,75
/app/Repos/pandas/pandas/tests/test_graphics.py,996,1005,test_no_color_bar,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1005,1019,test_allow_cmap,None,[self:Any],67,86
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,256,301,test_apply,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,575,608,test_offset,None,[self:Any],37,77
/app/Repos/pandas/pandas/tests/test_reshape.py,52,64,test_value_vars,None,[self:Any],/app/Repos/pandas/pandas/tests/test_reshape.py,87,110,test_custom_value_name,None,[self:Any],48,82
/app/Repos/pandas/pandas/tests/test_graphics.py,209,222,test_hist_layout,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1108,1134,test_grouped_hist_layout,None,[self:Any],50,84
/app/Repos/pandas/pandas/tests/test_graphics.py,1134,1151,test_axis_share_x,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,1151,1167,test_axis_share_y,None,[self:Any],66,91
/app/Repos/pandas/pandas/tests/test_generic.py,686,692,test_interp_nan_idx,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,800,807,test_interp_raise_on_only_mixed,None,[self:Any],24,72
/app/Repos/pandas/pandas/tests/test_reshape.py,64,87,test_custom_var_name,None,[self:Any],/app/Repos/pandas/pandas/tests/test_reshape.py,87,110,test_custom_value_name,None,[self:Any],19,71
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,200,207,testSub,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,380,387,testSub,None,[self:Any],92
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,889,897,test_onOffset,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,1004,1013,test_onOffset,None,[self:Any],54,92
/app/Repos/pandas/pandas/tests/test_config.py,139,152,test_get_option,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,211,230,test_reset_option,None,[self:Any],33,76
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,436,482,test_apply,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,575,608,test_offset,None,[self:Any],37,77
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,1016,1021,test_repr,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,1107,1112,test_repr,None,[self:Any],12,72
/app/Repos/pandas/pandas/tests/test_config.py,152,172,test_set_option,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,211,230,test_reset_option,None,[self:Any],47,73
/app/Repos/pandas/pandas/tests/test_graphics.py,421,427,test_implicit_label,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,427,433,test_explicit_label,None,[self:Any],62,92
/app/Repos/pandas/pandas/tests/test_config.py,181,196,test_set_option_multiple,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,211,230,test_reset_option,None,[self:Any],23,71
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,249,256,test_onOffset,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,1323,1384,test_onOffset,None,[self:Any],31,84
/app/Repos/pandas/pandas/tests/test_config.py,196,211,test_validation,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,211,230,test_reset_option,None,[self:Any],40,70
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,429,436,test_onOffset,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,1323,1384,test_onOffset,None,[self:Any],31,84
/app/Repos/pandas/pandas/tests/test_config.py,139,152,test_get_option,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,246,327,test_deprecate_option,None,[self:Any],22,76
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,889,897,test_onOffset,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,1323,1384,test_onOffset,None,[self:Any],31,88
/app/Repos/pandas/pandas/tests/test_graphics.py,173,179,test_rotation,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,855,913,test_line_colors,None,[self:Any],21,73
/app/Repos/pandas/pandas/tests/test_graphics.py,959,969,test_hexbin_basic,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,996,1005,test_no_color_bar,None,[self:Any],69,86
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1841,1848,test_to_period_quarterlyish,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,1848,1855,test_to_period_annualish,None,[self:Any],63,80
/app/Repos/pandas/pandas/tests/test_graphics.py,969,982,test_hexbin_with_c,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,996,1005,test_no_color_bar,None,[self:Any],67,84
/app/Repos/pandas/pandas/tests/test_graphics.py,982,996,test_hexbin_cmap,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,996,1005,test_no_color_bar,None,[self:Any],67,86
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,249,256,test_onOffset,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,889,897,test_onOffset,None,[self:Any],31,76
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,429,436,test_onOffset,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,889,897,test_onOffset,None,[self:Any],31,76
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,824,834,test_onOffset,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,889,897,test_onOffset,None,[self:Any],27,84
/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,1021,1026,test_isAnchored,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_offsets.py,1112,1117,test_isAnchored,None,[self:Any],11,85
/app/Repos/pandas/pandas/tests/test_config.py,139,152,test_get_option,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,230,246,test_reset_option_all,None,[self:Any],33,76
/app/Repos/pandas/pandas/tseries/tests/test_period.py,1490,1570,test_constructor,None,[self:Any],/app/Repos/pandas/pandas/tseries/tests/test_period.py,2000,2033,test_fields,None,[self:Any],25,70
/app/Repos/pandas/pandas/tests/test_config.py,152,172,test_set_option,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,230,246,test_reset_option_all,None,[self:Any],51,78
/app/Repos/pandas/pandas/tests/test_config.py,181,196,test_set_option_multiple,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,230,246,test_reset_option_all,None,[self:Any],25,70
/app/Repos/pandas/pandas/tests/test_config.py,211,230,test_reset_option,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,230,246,test_reset_option_all,None,[self:Any],88
/app/Repos/pandas/pandas/tests/test_panelnd.py,26,40,test_4d_construction,None,[self:Any],/app/Repos/pandas/pandas/tests/test_panelnd.py,40,54,test_4d_construction_alt,None,[self:Any],79
/app/Repos/pandas/pandas/tests/test_config.py,230,246,test_reset_option_all,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,246,327,test_deprecate_option,None,[self:Any],21,73
/app/Repos/pandas/pandas/tests/test_panelnd.py,26,40,test_4d_construction,None,[self:Any],/app/Repos/pandas/pandas/tests/test_panelnd.py,54,70,test_4d_construction_error,None,[self:Any],59,83
/app/Repos/pandas/pandas/tests/test_graphics.py,155,165,test_bar_log,None,[self:Any],/app/Repos/pandas/pandas/tests/test_graphics.py,610,623,test_bar_log_subplots,None,[self:Any],51,97
